Respondent,Language
1151,SQL
1151,TypeScript
1152,JavaScript
1152,PHP
1152,SQL
1165,C++
1165,Erlang
1165,Python
1153,Assembly
1153,Bash/Shell/PowerShell
1153,Go
1153,Python
1154,Bash/Shell/PowerShell
1154,Go
1154,HTML/CSS
1154,Java
1154,JavaScript
1154,Kotlin
1154,TypeScript
1158,Bash/Shell/PowerShell
1158,HTML/CSS
1158,JavaScript
1158,Python
1161,HTML/CSS
1161,JavaScript
1161,Ruby
1161,SQL
1164,Bash/Shell/PowerShell
1164,C++
1164,C#
1164,Dart
1164,HTML/CSS
1164,Java
1164,JavaScript
1164,Python
1164,R
1164,SQL
1164,TypeScript
1166,HTML/CSS
1166,Java
1166,JavaScript
1166,PHP
1166,SQL
1166,TypeScript
1169,Bash/Shell/PowerShell
1169,C++
1169,Java
1169,JavaScript
1169,Python
1169,SQL
1182,HTML/CSS
1182,Java
1182,JavaScript
1182,SQL
1182,TypeScript
1181,C++
1181,Go
1181,HTML/CSS
1181,JavaScript
1181,Ruby
1186,HTML/CSS
1186,JavaScript
1186,PHP
1187,Bash/Shell/PowerShell
1187,C++
1187,Python
1188,C#
1188,HTML/CSS
1188,Java
1188,JavaScript
1188,TypeScript
1190,C#
1190,HTML/CSS
1190,Java
1190,JavaScript
1190,Python
1194,Bash/Shell/PowerShell
1194,Erlang
1194,JavaScript
1194,R
1194,Ruby
1197,Bash/Shell/PowerShell
1197,Go
1197,HTML/CSS
1197,Java
1197,JavaScript
1197,PHP
1197,Python
1197,Rust
1205,Bash/Shell/PowerShell
1205,C
1205,C#
1205,HTML/CSS
1205,Java
1205,JavaScript
1205,SQL
1205,TypeScript
1205,VBA
1206,C
1206,C++
1206,HTML/CSS
1206,Java
1206,JavaScript
1206,SQL
1207,Bash/Shell/PowerShell
1207,Go
1207,HTML/CSS
1207,JavaScript
1207,PHP
1207,Python
1207,SQL
1211,Bash/Shell/PowerShell
1211,C
1211,C++
1211,C#
1211,HTML/CSS
1211,Java
1211,JavaScript
1211,Kotlin
1211,Objective-C
1211,Ruby
1211,Swift
1219,C
1219,C++
1219,SQL
1222,Bash/Shell/PowerShell
1222,HTML/CSS
1222,Java
1222,JavaScript
1222,Kotlin
1222,Python
1222,Ruby
1222,SQL
1223,C#
1223,HTML/CSS
1223,JavaScript
1223,SQL
1223,TypeScript
1224,Bash/Shell/PowerShell
1224,C
1224,C++
1224,SQL
1224,Other(s):
1228,C#
1228,HTML/CSS
1228,JavaScript
1228,SQL
1228,TypeScript
1228,VBA
1229,Bash/Shell/PowerShell
1229,C++
1229,Go
1229,HTML/CSS
1229,JavaScript
1229,Python
1229,Rust
1230,Bash/Shell/PowerShell
1230,Java
1230,Python
1230,SQL
1234,C#
1234,HTML/CSS
1234,JavaScript
1234,R
1234,SQL
1235,Bash/Shell/PowerShell
1235,HTML/CSS
1235,Java
1235,JavaScript
1235,PHP
1235,Python
1238,Bash/Shell/PowerShell
1238,C#
1238,HTML/CSS
1238,JavaScript
1238,SQL
1241,C#
1241,HTML/CSS
1241,JavaScript
1241,TypeScript
1244,Bash/Shell/PowerShell
1244,C
1244,Clojure
1244,Go
1244,HTML/CSS
1244,JavaScript
1244,Objective-C
1244,PHP
1244,Python
1244,Ruby
1244,SQL
1244,Swift
1244,TypeScript
1255,Bash/Shell/PowerShell
1255,HTML/CSS
1255,JavaScript
1255,PHP
1255,SQL
1257,C#
1257,HTML/CSS
1257,Java
1257,JavaScript
1257,SQL
1257,TypeScript
1274,Bash/Shell/PowerShell
1274,C
1274,C#
1274,HTML/CSS
1274,Java
1274,JavaScript
1274,Python
1274,SQL
1276,Bash/Shell/PowerShell
1276,C#
1276,HTML/CSS
1276,JavaScript
1276,Python
1276,TypeScript
1281,Bash/Shell/PowerShell
1281,C
1281,HTML/CSS
1281,JavaScript
1281,Objective-C
1281,PHP
1281,Python
1281,SQL
1281,Swift
1285,Bash/Shell/PowerShell
1285,C
1285,C++
1285,C#
1285,HTML/CSS
1285,Java
1285,JavaScript
1285,Python
1285,R
1285,SQL
1285,TypeScript
1286,Bash/Shell/PowerShell
1286,C
1286,HTML/CSS
1286,Java
1286,JavaScript
1286,Python
1286,SQL
1286,Other(s):
1287,Bash/Shell/PowerShell
1287,HTML/CSS
1287,JavaScript
1287,PHP
1287,Python
1287,Ruby
1287,SQL
1287,TypeScript
1288,Assembly
1288,Bash/Shell/PowerShell
1288,C
1288,C++
1288,HTML/CSS
1288,Java
1288,JavaScript
1288,Python
1288,R
1288,Scala
1288,SQL
1288,Swift
1288,TypeScript
1289,Bash/Shell/PowerShell
1289,C#
1289,F#
1289,HTML/CSS
1289,JavaScript
1289,SQL
1289,Swift
1294,C
1294,HTML/CSS
1294,JavaScript
1294,Python
1294,R
1294,Ruby
1295,Bash/Shell/PowerShell
1295,C#
1295,HTML/CSS
1295,JavaScript
1295,Python
1295,SQL
1301,Bash/Shell/PowerShell
1301,HTML/CSS
1301,JavaScript
1301,Python
1301,Scala
1301,SQL
1301,TypeScript
1302,C
1302,C++
1302,Java
1302,JavaScript
1302,PHP
1302,Python
1307,Bash/Shell/PowerShell
1307,PHP
1307,Python
1307,SQL
1310,JavaScript
1310,Ruby
1312,C#
1312,JavaScript
1312,SQL
1314,Assembly
1314,HTML/CSS
1314,Java
1314,JavaScript
1314,SQL
1315,Bash/Shell/PowerShell
1315,HTML/CSS
1315,JavaScript
1315,PHP
1315,SQL
1315,TypeScript
1318,Assembly
1318,C
1318,C++
1318,C#
1318,Objective-C
1318,PHP
1318,SQL
1321,C#
1321,HTML/CSS
1321,JavaScript
1321,TypeScript
1324,Bash/Shell/PowerShell
1324,Go
1324,HTML/CSS
1324,JavaScript
1324,Ruby
1324,Rust
1324,SQL
1324,Swift
1325,Java
1325,SQL
1326,Bash/Shell/PowerShell
1326,C++
1326,C#
1326,HTML/CSS
1326,JavaScript
1326,Python
1326,TypeScript
1326,Other(s):
1328,HTML/CSS
1328,JavaScript
1328,PHP
1328,SQL
1329,Bash/Shell/PowerShell
1329,C
1329,C++
1329,Clojure
1329,Go
1329,HTML/CSS
1329,Java
1329,JavaScript
1329,Kotlin
1329,PHP
1329,Python
1329,SQL
1329,TypeScript
1329,Other(s):
1331,C++
1331,C#
1331,Java
1331,Python
1336,C#
1336,HTML/CSS
1336,JavaScript
1336,SQL
1336,TypeScript
1343,HTML/CSS
1343,JavaScript
1343,PHP
1343,SQL
1337,Bash/Shell/PowerShell
1337,C#
1337,HTML/CSS
1337,JavaScript
1337,PHP
1337,Python
1337,R
1337,SQL
1341,HTML/CSS
1341,JavaScript
1341,PHP
1341,SQL
1347,HTML/CSS
1347,Java
1347,JavaScript
1347,Python
1347,R
1347,Other(s):
1348,C#
1348,HTML/CSS
1348,JavaScript
1348,SQL
1348,TypeScript
1351,Bash/Shell/PowerShell
1351,HTML/CSS
1351,JavaScript
1351,Python
1351,Ruby
1351,SQL
1355,HTML/CSS
1355,Java
1355,JavaScript
1355,SQL
1355,TypeScript
1358,C#
1358,HTML/CSS
1358,JavaScript
1358,Rust
1358,SQL
1361,C++
1361,C#
1363,Bash/Shell/PowerShell
1363,Go
1363,HTML/CSS
1363,Java
1363,JavaScript
1363,SQL
1369,C
1369,HTML/CSS
1369,Java
1369,JavaScript
1369,PHP
1369,Python
1369,SQL
1364,Bash/Shell/PowerShell
1364,C#
1364,Go
1364,HTML/CSS
1364,Java
1364,JavaScript
1364,Kotlin
1364,Python
1364,Ruby
1364,Rust
1364,SQL
1371,C
1371,C++
1371,Swift
1372,Bash/Shell/PowerShell
1372,C++
1372,SQL
1376,Bash/Shell/PowerShell
1376,C#
1376,HTML/CSS
1376,JavaScript
1376,SQL
1376,TypeScript
1378,Bash/Shell/PowerShell
1378,Dart
1378,Go
1378,Java
1378,Kotlin
1378,Python
1378,Scala
1378,SQL
1379,HTML/CSS
1379,JavaScript
1379,Python
1379,Other(s):
1381,Bash/Shell/PowerShell
1381,Dart
1381,HTML/CSS
1381,JavaScript
1381,PHP
1381,SQL
1382,Bash/Shell/PowerShell
1382,HTML/CSS
1382,JavaScript
1382,PHP
1382,SQL
1382,Other(s):
1391,C
1391,C#
1391,HTML/CSS
1391,Java
1391,JavaScript
1391,PHP
1391,Python
1391,SQL
1391,VBA
1393,HTML/CSS
1393,Python
1393,SQL
1393,TypeScript
1393,Other(s):
1395,C#
1395,HTML/CSS
1395,Java
1395,JavaScript
1397,HTML/CSS
1397,Java
1397,JavaScript
1397,PHP
1397,SQL
1397,TypeScript
1404,C#
1404,HTML/CSS
1404,JavaScript
1404,SQL
1405,Python
1409,HTML/CSS
1409,Java
1409,JavaScript
1409,Python
1409,Scala
1419,C++
1419,C#
1419,JavaScript
1419,TypeScript
1421,C#
1421,F#
1421,HTML/CSS
1421,Java
1421,JavaScript
1421,SQL
1421,TypeScript
1421,WebAssembly
1423,Clojure
1423,JavaScript
1423,Python
1423,Other(s):
1425,Bash/Shell/PowerShell
1425,Java
1425,Python
1425,Scala
1425,SQL
1459,HTML/CSS
1459,JavaScript
1459,Python
1437,C#
1437,HTML/CSS
1437,JavaScript
1437,SQL
1437,TypeScript
1441,C#
1441,Python
1441,Rust
1443,Bash/Shell/PowerShell
1443,Java
1443,JavaScript
1443,Python
1443,SQL
1445,C
1445,C++
1445,C#
1445,Java
1445,SQL
1445,VBA
1451,HTML/CSS
1451,Java
1451,Kotlin
1451,Python
1451,SQL
1452,Bash/Shell/PowerShell
1452,HTML/CSS
1452,Java
1452,JavaScript
1452,PHP
1452,Python
1452,SQL
1453,Bash/Shell/PowerShell
1453,HTML/CSS
1453,Java
1453,JavaScript
1453,PHP
1453,Python
1453,R
1453,Scala
1453,SQL
1453,VBA
1454,Bash/Shell/PowerShell
1454,C#
1454,HTML/CSS
1454,Java
1454,JavaScript
1454,Python
1454,SQL
1469,C#
1469,HTML/CSS
1469,JavaScript
1473,Bash/Shell/PowerShell
1473,Java
1473,JavaScript
1473,Python
1473,Scala
1473,SQL
1473,TypeScript
1482,Clojure
1482,Java
1482,Scala
1477,Bash/Shell/PowerShell
1477,HTML/CSS
1477,Java
1477,JavaScript
1477,Python
1480,C++
1480,C#
1480,Java
1480,JavaScript
1481,HTML/CSS
1481,JavaScript
1481,PHP
1481,Other(s):
1485,Bash/Shell/PowerShell
1485,C
1485,C++
1485,Clojure
1485,HTML/CSS
1485,Java
1485,JavaScript
1485,Python
1485,SQL
1490,HTML/CSS
1490,JavaScript
1490,Other(s):
1491,C#
1491,HTML/CSS
1491,Java
1491,Scala
1491,SQL
1491,TypeScript
1493,HTML/CSS
1493,JavaScript
1493,Python
1501,Assembly
1501,Bash/Shell/PowerShell
1501,C
1501,C++
1501,C#
1501,HTML/CSS
1501,Java
1501,JavaScript
1501,Python
1501,SQL
1511,HTML/CSS
1511,JavaScript
1511,R
1511,SQL
1511,TypeScript
1520,Bash/Shell/PowerShell
1520,Python
1520,Other(s):
1515,Python
1517,Bash/Shell/PowerShell
1517,C
1517,Go
1517,Java
1517,Python
1517,Scala
1517,SQL
1521,Assembly
1521,Bash/Shell/PowerShell
1521,C
1521,C++
1521,C#
1521,HTML/CSS
1521,Java
1521,JavaScript
1521,Objective-C
1521,PHP
1521,Python
1521,R
1521,SQL
1521,VBA
1522,Go
1522,HTML/CSS
1522,JavaScript
1524,Bash/Shell/PowerShell
1524,C#
1524,Java
1524,JavaScript
1524,Kotlin
1524,PHP
1524,Swift
1529,Bash/Shell/PowerShell
1529,Go
1529,Java
1529,JavaScript
1529,Python
1530,C
1530,C++
1530,C#
1530,HTML/CSS
1530,Java
1530,JavaScript
1530,PHP
1530,Swift
1532,Bash/Shell/PowerShell
1532,Python
1538,C#
1538,HTML/CSS
1538,JavaScript
1538,SQL
1538,TypeScript
1533,Bash/Shell/PowerShell
1533,HTML/CSS
1533,Java
1533,JavaScript
1533,SQL
1534,C#
1534,HTML/CSS
1534,JavaScript
1534,SQL
1534,TypeScript
1535,Bash/Shell/PowerShell
1535,Elixir
1535,Erlang
1535,Go
1535,Java
1535,JavaScript
1535,Python
1535,Ruby
1535,SQL
1536,Bash/Shell/PowerShell
1536,Java
1536,JavaScript
1536,PHP
1536,SQL
1541,C#
1541,Go
1541,HTML/CSS
1541,Java
1541,Kotlin
1541,PHP
1541,Python
1541,Rust
1541,Scala
1541,SQL
1541,Swift
1541,TypeScript
1543,Assembly
1543,C
1543,C#
1543,HTML/CSS
1543,Java
1543,JavaScript
1543,PHP
1543,Python
1543,SQL
1543,VBA
1557,Bash/Shell/PowerShell
1557,C#
1557,HTML/CSS
1557,Java
1557,JavaScript
1557,SQL
1579,Go
1579,HTML/CSS
1579,JavaScript
1579,PHP
1579,SQL
1559,HTML/CSS
1559,JavaScript
1559,PHP
1559,Ruby
1563,HTML/CSS
1563,JavaScript
1563,PHP
1563,Python
1563,SQL
1572,Bash/Shell/PowerShell
1572,C#
1572,HTML/CSS
1572,Java
1572,JavaScript
1572,SQL
1572,TypeScript
1573,Java
1573,JavaScript
1573,PHP
1573,SQL
1580,Bash/Shell/PowerShell
1580,JavaScript
1580,Python
1580,R
1580,SQL
1584,C#
1584,JavaScript
1584,SQL
1588,HTML/CSS
1588,Java
1588,JavaScript
1588,SQL
1588,TypeScript
1589,Bash/Shell/PowerShell
1589,HTML/CSS
1589,Java
1589,JavaScript
1589,Kotlin
1589,Python
1589,Scala
1589,SQL
1593,Bash/Shell/PowerShell
1593,HTML/CSS
1593,Java
1593,JavaScript
1593,SQL
1593,TypeScript
1599,C
1599,C++
1599,C#
1599,HTML/CSS
1599,Java
1599,JavaScript
1599,Kotlin
1599,Rust
1599,SQL
1599,Swift
1599,TypeScript
1602,Bash/Shell/PowerShell
1602,C#
1602,Go
1602,HTML/CSS
1602,JavaScript
1602,Python
1602,R
1605,C++
1605,Python
1608,Bash/Shell/PowerShell
1608,Go
1608,Java
1608,Kotlin
1608,SQL
1612,Bash/Shell/PowerShell
1612,C++
1612,C#
1612,HTML/CSS
1612,JavaScript
1612,Python
1612,SQL
1616,HTML/CSS
1616,JavaScript
1616,Python
1654,HTML/CSS
1654,Java
1654,JavaScript
1654,Python
1654,Ruby
1654,Scala
1654,SQL
1617,Bash/Shell/PowerShell
1617,Clojure
1617,Java
1617,Kotlin
1617,Scala
1617,SQL
1619,Bash/Shell/PowerShell
1619,C#
1619,HTML/CSS
1619,JavaScript
1619,SQL
1619,TypeScript
1620,Assembly
1620,HTML/CSS
1620,JavaScript
1620,Python
1620,SQL
1620,TypeScript
1628,Bash/Shell/PowerShell
1628,C++
1628,C#
1628,HTML/CSS
1628,Java
1628,JavaScript
1628,Python
1628,Ruby
1628,SQL
1628,TypeScript
1628,VBA
1629,C#
1629,Java
1629,JavaScript
1629,PHP
1629,SQL
1641,Assembly
1641,Java
1641,Scala
1641,SQL
1642,HTML/CSS
1642,JavaScript
1642,PHP
1642,SQL
1643,HTML/CSS
1643,Java
1643,JavaScript
1648,HTML/CSS
1648,JavaScript
1648,Python
1648,Other(s):
1650,Bash/Shell/PowerShell
1650,C++
1650,C#
1650,Java
1650,JavaScript
1650,PHP
1650,Python
1650,TypeScript
1651,Bash/Shell/PowerShell
1651,Python
1651,SQL
1652,Bash/Shell/PowerShell
1652,Elixir
1652,HTML/CSS
1652,JavaScript
1652,Python
1652,Ruby
1652,SQL
1664,Bash/Shell/PowerShell
1664,HTML/CSS
1664,JavaScript
1664,PHP
1664,SQL
1664,TypeScript
1666,Bash/Shell/PowerShell
1666,C#
1666,Python
1666,SQL
1673,C#
1673,HTML/CSS
1673,JavaScript
1673,Python
1673,SQL
1673,TypeScript
1674,Bash/Shell/PowerShell
1674,Go
1674,HTML/CSS
1674,JavaScript
1674,Python
1674,R
1674,Ruby
1674,SQL
1675,Bash/Shell/PowerShell
1675,HTML/CSS
1675,Java
1675,JavaScript
1675,Python
1675,SQL
1675,TypeScript
1676,C
1676,C++
1676,HTML/CSS
1676,Java
1676,JavaScript
1676,Kotlin
1676,Python
1676,SQL
1676,Swift
1677,C#
1677,HTML/CSS
1677,Java
1677,JavaScript
1677,PHP
1677,Python
1677,Ruby
1677,Scala
1677,SQL
1677,TypeScript
1681,C++
1681,C#
1681,HTML/CSS
1681,Java
1681,JavaScript
1681,PHP
1681,SQL
1682,HTML/CSS
1682,JavaScript
1682,Ruby
1689,C#
1689,HTML/CSS
1689,JavaScript
1689,TypeScript
1692,Bash/Shell/PowerShell
1692,C#
1692,JavaScript
1692,SQL
1692,TypeScript
1690,Bash/Shell/PowerShell
1690,C
1690,Python
1694,Assembly
1694,C#
1694,HTML/CSS
1694,Java
1694,JavaScript
1694,PHP
1694,TypeScript
1696,Java
1696,SQL
1697,Bash/Shell/PowerShell
1697,C
1697,C++
1697,C#
1697,HTML/CSS
1697,Java
1697,JavaScript
1697,Kotlin
1697,PHP
1697,Rust
1697,SQL
1697,TypeScript
1703,HTML/CSS
1703,JavaScript
1703,PHP
1703,SQL
1706,HTML/CSS
1706,Java
1706,JavaScript
1706,Kotlin
1706,PHP
1706,Ruby
1712,Bash/Shell/PowerShell
1712,C#
1712,Go
1714,Go
1714,JavaScript
1714,Python
1714,SQL
1716,Bash/Shell/PowerShell
1716,C++
1716,HTML/CSS
1716,Java
1716,JavaScript
1716,PHP
1716,Python
1716,R
1716,SQL
1723,C++
1723,Java
1723,JavaScript
1723,Kotlin
1723,PHP
1723,SQL
1724,PHP
1724,Python
1727,C++
1727,C#
1727,HTML/CSS
1727,JavaScript
1727,Python
1727,TypeScript
1731,PHP
1731,Python
1733,Bash/Shell/PowerShell
1733,C++
1733,JavaScript
1733,PHP
1733,Python
1733,SQL
1735,Bash/Shell/PowerShell
1735,HTML/CSS
1735,Java
1735,JavaScript
1735,Kotlin
1735,Python
1735,Scala
1735,SQL
1736,Bash/Shell/PowerShell
1736,C#
1736,Dart
1736,Elixir
1736,Go
1736,HTML/CSS
1736,Java
1736,JavaScript
1736,Kotlin
1736,Python
1736,Ruby
1736,Swift
1736,TypeScript
1742,HTML/CSS
1742,Java
1742,JavaScript
1742,SQL
1742,TypeScript
1749,C++
1749,Java
1748,Bash/Shell/PowerShell
1748,TypeScript
1751,C#
1751,HTML/CSS
1751,JavaScript
1751,SQL
1751,TypeScript
1752,C#
1752,HTML/CSS
1752,Java
1752,JavaScript
1752,SQL
1758,HTML/CSS
1758,JavaScript
1759,Bash/Shell/PowerShell
1759,Dart
1759,Elixir
1759,Go
1759,HTML/CSS
1759,Java
1759,JavaScript
1759,Python
1759,Ruby
1759,Rust
1759,SQL
1759,Swift
1759,TypeScript
1761,Bash/Shell/PowerShell
1761,HTML/CSS
1761,Java
1761,JavaScript
1761,SQL
1764,C#
1764,HTML/CSS
1764,JavaScript
1764,SQL
1764,Other(s):
1766,HTML/CSS
1766,JavaScript
1766,Python
1766,VBA
1767,Bash/Shell/PowerShell
1767,C++
1767,C#
1767,Java
1767,Kotlin
1767,PHP
1769,Bash/Shell/PowerShell
1769,Go
1769,HTML/CSS
1769,JavaScript
1769,Ruby
1779,Go
1779,HTML/CSS
1779,Java
1779,JavaScript
1779,PHP
1779,Python
1779,SQL
1774,Bash/Shell/PowerShell
1774,HTML/CSS
1774,JavaScript
1774,PHP
1774,Python
1774,SQL
1776,JavaScript
1777,C#
1777,HTML/CSS
1777,Java
1777,PHP
1777,Python
1777,SQL
1778,C#
1778,HTML/CSS
1778,Java
1778,JavaScript
1778,PHP
1778,SQL
1778,TypeScript
1781,Bash/Shell/PowerShell
1781,Clojure
1781,Java
1781,JavaScript
1781,Ruby
1781,SQL
1783,Python
1784,C#
1784,JavaScript
1784,SQL
1784,TypeScript
1787,Bash/Shell/PowerShell
1787,HTML/CSS
1787,JavaScript
1787,PHP
1787,Python
1787,SQL
1787,TypeScript
1789,Bash/Shell/PowerShell
1789,C
1789,C++
1789,Java
1789,Objective-C
1789,Python
1790,C#
1790,HTML/CSS
1790,JavaScript
1790,SQL
1796,Assembly
1796,Bash/Shell/PowerShell
1796,JavaScript
1796,Python
1802,Assembly
1802,Bash/Shell/PowerShell
1802,Elixir
1802,HTML/CSS
1802,JavaScript
1802,Ruby
1802,Scala
1802,TypeScript
1803,Assembly
1803,C#
1803,Java
1803,Python
1803,SQL
1805,C#
1805,HTML/CSS
1805,JavaScript
1805,TypeScript
1807,HTML/CSS
1807,JavaScript
1807,PHP
1807,Python
1807,SQL
1807,TypeScript
1809,Bash/Shell/PowerShell
1809,C++
1809,C#
1809,HTML/CSS
1809,Java
1809,JavaScript
1809,Python
1809,Scala
1811,HTML/CSS
1811,JavaScript
1813,C#
1813,HTML/CSS
1813,JavaScript
1813,Ruby
1819,JavaScript
1819,TypeScript
1824,C#
1824,HTML/CSS
1824,JavaScript
1824,SQL
1826,C++
1826,Python
1830,C#
1830,R
1830,SQL
1830,Other(s):
1831,C#
1831,HTML/CSS
1831,JavaScript
1831,SQL
1831,TypeScript
1834,C++
1834,C#
1834,HTML/CSS
1834,Java
1834,JavaScript
1834,Objective-C
1834,Python
1834,SQL
1834,Swift
1835,C#
1835,HTML/CSS
1835,JavaScript
1835,SQL
1843,C#
1843,JavaScript
1843,SQL
1843,TypeScript
1844,C#
1844,SQL
1846,Clojure
1846,JavaScript
1846,TypeScript
1847,HTML/CSS
1847,Java
1847,JavaScript
1847,Python
1847,TypeScript
1849,Bash/Shell/PowerShell
1849,Dart
1849,Java
1849,JavaScript
1849,Objective-C
1849,Swift
1850,Bash/Shell/PowerShell
1850,C#
1850,HTML/CSS
1850,Java
1850,JavaScript
1850,SQL
1850,TypeScript
1850,VBA
1851,C#
1851,Scala
1851,SQL
1852,Bash/Shell/PowerShell
1852,HTML/CSS
1852,Java
1852,SQL
1852,TypeScript
1856,C#
1856,HTML/CSS
1856,Java
1856,JavaScript
1856,Swift
1856,Other(s):
1861,Bash/Shell/PowerShell
1861,HTML/CSS
1861,JavaScript
1861,Kotlin
1861,Python
1861,TypeScript
1867,Bash/Shell/PowerShell
1867,C#
1867,Java
1867,Python
1868,Go
1868,HTML/CSS
1868,JavaScript
1868,Kotlin
1878,C#
1878,HTML/CSS
1878,JavaScript
1878,SQL
1879,Bash/Shell/PowerShell
1879,HTML/CSS
1879,JavaScript
1879,Python
1879,Scala
1879,SQL
1885,Bash/Shell/PowerShell
1885,Go
1885,HTML/CSS
1885,JavaScript
1885,Kotlin
1885,Python
1885,Ruby
1885,SQL
1883,HTML/CSS
1883,Java
1883,JavaScript
1883,SQL
1884,Python
1884,Other(s):
1886,Java
1886,JavaScript
1886,SQL
1887,Bash/Shell/PowerShell
1887,C++
1887,HTML/CSS
1887,JavaScript
1887,Python
1887,SQL
1888,C#
1922,Bash/Shell/PowerShell
1922,HTML/CSS
1922,JavaScript
1922,Python
1922,SQL
1922,TypeScript
1922,Other(s):
1895,Bash/Shell/PowerShell
1895,C
1895,Go
1895,HTML/CSS
1895,Java
1895,JavaScript
1895,PHP
1895,Python
1895,SQL
1895,TypeScript
1896,Bash/Shell/PowerShell
1896,Dart
1896,HTML/CSS
1896,Java
1896,JavaScript
1896,Kotlin
1896,Objective-C
1896,PHP
1896,Python
1896,SQL
1896,Swift
1897,Assembly
1897,C
1897,C++
1897,C#
1897,HTML/CSS
1897,JavaScript
1897,SQL
1899,C++
1899,C#
1899,HTML/CSS
1899,JavaScript
1899,Python
1899,SQL
1899,TypeScript
1902,HTML/CSS
1902,JavaScript
1902,Python
1902,R
1902,VBA
1903,Bash/Shell/PowerShell
1903,C#
1903,HTML/CSS
1903,JavaScript
1903,SQL
1903,TypeScript
1904,C#
1904,HTML/CSS
1904,JavaScript
1904,SQL
1904,TypeScript
1909,Assembly
1909,Bash/Shell/PowerShell
1909,C
1909,C++
1909,C#
1909,HTML/CSS
1909,Java
1909,JavaScript
1909,PHP
1909,Python
1909,SQL
1909,Swift
1909,TypeScript
1909,VBA
1914,C#
1914,HTML/CSS
1914,JavaScript
1914,SQL
1915,Bash/Shell/PowerShell
1915,C#
1915,HTML/CSS
1915,Java
1915,JavaScript
1915,SQL
1917,C#
1917,F#
1917,Go
1917,HTML/CSS
1917,Java
1917,JavaScript
1917,Kotlin
1917,Python
1917,R
1917,SQL
1917,TypeScript
1918,Bash/Shell/PowerShell
1918,HTML/CSS
1918,Java
1918,JavaScript
1918,Other(s):
1923,Go
1923,JavaScript
1933,C
1933,C++
1933,HTML/CSS
1933,Java
1933,JavaScript
1933,Python
1933,SQL
1938,Bash/Shell/PowerShell
1938,C#
1938,HTML/CSS
1938,JavaScript
1938,Python
1938,R
1938,SQL
1938,VBA
1940,Bash/Shell/PowerShell
1940,HTML/CSS
1940,Java
1940,JavaScript
1940,PHP
1940,Ruby
1940,SQL
1940,TypeScript
1946,C#
1946,JavaScript
1946,Python
1946,SQL
1949,HTML/CSS
1949,Java
1949,JavaScript
1949,TypeScript
1952,Bash/Shell/PowerShell
1952,HTML/CSS
1952,Java
1952,JavaScript
1952,TypeScript
1957,HTML/CSS
1957,JavaScript
1958,Bash/Shell/PowerShell
1958,HTML/CSS
1958,JavaScript
1958,Python
1958,SQL
1958,Other(s):
1959,C#
1959,HTML/CSS
1959,Java
1959,JavaScript
1959,Objective-C
1959,Scala
1959,SQL
1959,TypeScript
1962,C#
1962,HTML/CSS
1962,Java
1962,JavaScript
1962,TypeScript
1963,Bash/Shell/PowerShell
1963,HTML/CSS
1963,JavaScript
1963,Python
1963,SQL
1967,Bash/Shell/PowerShell
1967,C#
1967,HTML/CSS
1967,Java
1967,JavaScript
1967,SQL
1968,C#
1968,SQL
1968,Other(s):
1970,Bash/Shell/PowerShell
1970,C#
1970,HTML/CSS
1970,JavaScript
1970,PHP
1970,Python
1970,SQL
1970,VBA
1974,Bash/Shell/PowerShell
1974,HTML/CSS
1974,JavaScript
1974,SQL
1974,TypeScript
1978,Python
1978,Other(s):
1975,Bash/Shell/PowerShell
1975,C++
1975,C#
1975,HTML/CSS
1975,JavaScript
1975,SQL
1976,C#
1976,HTML/CSS
1976,JavaScript
1976,SQL
1977,Bash/Shell/PowerShell
1977,C#
1977,HTML/CSS
1977,Java
1977,JavaScript
1977,SQL
1977,Swift
1977,TypeScript
2022,C#
2022,HTML/CSS
2022,JavaScript
2022,PHP
1986,C++
1986,C#
1992,C
1992,C++
1992,C#
1992,Go
1992,HTML/CSS
1992,Java
1992,JavaScript
1992,Python
1992,R
1992,Scala
1992,SQL
1992,VBA
1993,Elixir
1993,HTML/CSS
1993,Java
1993,JavaScript
1997,Bash/Shell/PowerShell
1997,C#
1997,HTML/CSS
1997,Java
1997,JavaScript
1997,TypeScript
1997,Other(s):
2001,Bash/Shell/PowerShell
2001,Go
2001,HTML/CSS
2001,JavaScript
2001,Python
2001,Ruby
2001,TypeScript
2003,HTML/CSS
2003,JavaScript
2003,Ruby
2003,SQL
2005,Bash/Shell/PowerShell
2005,HTML/CSS
2005,Java
2005,JavaScript
2005,Ruby
2009,Bash/Shell/PowerShell
2009,C#
2009,F#
2009,HTML/CSS
2009,JavaScript
2009,SQL
2009,VBA
2012,JavaScript
2012,TypeScript
2013,C#
2013,F#
2013,JavaScript
2013,Scala
2013,TypeScript
2013,Other(s):
2017,C
2017,C++
2017,Java
2017,JavaScript
2017,Other(s):
2020,C#
2020,SQL
2021,HTML/CSS
2021,JavaScript
2021,PHP
2021,SQL
2024,Go
2024,Objective-C
2024,Swift
2025,Bash/Shell/PowerShell
2025,JavaScript
2025,Objective-C
2025,Ruby
2025,SQL
2025,Swift
2028,Bash/Shell/PowerShell
2028,Java
2030,C#
2030,HTML/CSS
2030,SQL
2031,Bash/Shell/PowerShell
2031,C#
2031,HTML/CSS
2031,JavaScript
2031,SQL
2031,VBA
2032,C#
2032,HTML/CSS
2032,Java
2032,JavaScript
2032,SQL
2032,Other(s):
2033,C#
2033,HTML/CSS
2033,JavaScript
